surprisal,density,model,context_len
3.406726142875354,0.09506535095474647,boyce_ngram,bysent
3.438564704958301,0.09519174932192905,boyce_ngram,bysent
3.4704032670412484,0.09532190178037073,boyce_ngram,bysent
3.5022418291241957,0.09545987589118615,boyce_ngram,bysent
3.534080391207143,0.09560857272610758,boyce_ngram,bysent
3.5659189532900903,0.09576953616735154,boyce_ngram,bysent
3.5977575153730372,0.09594503590848656,boyce_ngram,bysent
3.6295960774559846,0.0961373456473343,boyce_ngram,bysent
3.661434639538932,0.09635341839169483,boyce_ngram,bysent
3.693273201621879,0.09659529077674338,boyce_ngram,bysent
3.725111763704826,0.09686242607308324,boyce_ngram,bysent
3.7569503257877734,0.09715661520747254,boyce_ngram,bysent
3.7887888878707208,0.09747950701234834,boyce_ngram,bysent
3.820627449953668,0.09783870750600365,boyce_ngram,bysent
3.8524660120366154,0.09823432812633591,boyce_ngram,bysent
3.8843045741195623,0.09866263106230726,boyce_ngram,bysent
3.9161431362025096,0.09912383698064839,boyce_ngram,bysent
3.947981698285457,0.0996179120302503,boyce_ngram,bysent
3.9798202603684043,0.10015004637582274,boyce_ngram,bysent
4.011658822451351,0.1007177368939711,boyce_ngram,bysent
4.043497384534299,0.10131447419930022,boyce_ngram,bysent
4.075335946617246,0.10193838505848915,boyce_ngram,bysent
4.107174508700193,0.10258734408327827,boyce_ngram,bysent
4.1390130707831405,0.10326186753635858,boyce_ngram,bysent
4.170851632866087,0.10395691310990351,boyce_ngram,bysent
4.202690194949035,0.10466551958997086,boyce_ngram,bysent
4.234528757031982,0.10538421926559864,boyce_ngram,bysent
4.266367319114929,0.10610942977457627,boyce_ngram,bysent
4.298205881197877,0.10683689483619448,boyce_ngram,bysent
4.330044443280824,0.10756000404049787,boyce_ngram,bysent
4.361883005363771,0.10827464159437411,boyce_ngram,bysent
4.393721567446718,0.10897713120914185,boyce_ngram,bysent
4.425560129529665,0.10966388903217235,boyce_ngram,bysent
4.457398691612613,0.11032804574697619,boyce_ngram,bysent
4.48923725369556,0.11096304277317279,boyce_ngram,bysent
4.521075815778507,0.11157007609770173,boyce_ngram,bysent
4.5529143778614545,0.11214680739936701,boyce_ngram,bysent
4.584752939944401,0.112691150400967,boyce_ngram,bysent
4.616591502027349,0.1131967525083713,boyce_ngram,bysent
4.648430064110296,0.11365876942487924,boyce_ngram,bysent
4.680268626193243,0.11408377173970152,boyce_ngram,bysent
4.712107188276191,0.11447158192661631,boyce_ngram,bysent
4.743945750359138,0.11482229363209769,boyce_ngram,bysent
4.775784312442085,0.1151323391009927,boyce_ngram,bysent
4.807622874525032,0.11539953759492348,boyce_ngram,bysent
4.839461436607979,0.11563330396846895,boyce_ngram,bysent
4.871299998690927,0.11583525858248027,boyce_ngram,bysent
4.903138560773874,0.11600716568171443,boyce_ngram,bysent
4.9349771228568216,0.11614849540386264,boyce_ngram,bysent
4.966815684939768,0.1162594217048826,boyce_ngram,bysent
4.998654247022715,0.11634854044484437,boyce_ngram,bysent
5.030492809105663,0.11641799205180575,boyce_ngram,bysent
5.06233137118861,0.11646987170419751,boyce_ngram,bysent
5.094169933271557,0.11650515220359597,boyce_ngram,bysent
5.126008495354505,0.11652480283546822,boyce_ngram,bysent
5.1578470574374515,0.11653401243711324,boyce_ngram,bysent
5.189685619520399,0.11653406217143981,boyce_ngram,bysent
5.221524181603346,0.11652605348929825,boyce_ngram,bysent
5.253362743686293,0.11651044585802492,boyce_ngram,bysent
5.285201305769241,0.1164868502941749,boyce_ngram,bysent
5.317039867852188,0.11645702812406304,boyce_ngram,bysent
5.3488784299351355,0.11642072782974901,boyce_ngram,bysent
5.380716992018082,0.11637751004215104,boyce_ngram,bysent
5.412555554101029,0.11632620863829957,boyce_ngram,bysent
5.444394116183977,0.11626335739245221,boyce_ngram,bysent
5.476232678266924,0.11618964616713348,boyce_ngram,bysent
5.508071240349872,0.11610361903716586,boyce_ngram,bysent
5.539909802432819,0.11600373729883066,boyce_ngram,bysent
5.5717483645157655,0.11588754607548671,boyce_ngram,bysent
5.603586926598713,0.11574808694430311,boyce_ngram,bysent
5.63542548868166,0.11558804911820157,boyce_ngram,bysent
5.667264050764608,0.11540576899315362,boyce_ngram,bysent
5.699102612847555,0.11519964126479323,boyce_ngram,bysent
5.730941174930502,0.11496721775050456,boyce_ngram,bysent
5.7627797370134495,0.11469917894493681,boyce_ngram,bysent
5.794618299096396,0.11440204144185812,boyce_ngram,bysent
5.826456861179343,0.11407493976351846,boyce_ngram,bysent
5.858295423262291,0.11371716069538083,boyce_ngram,bysent
5.890133985345238,0.11332752199342895,boyce_ngram,bysent
5.921972547428186,0.11289652757326753,boyce_ngram,bysent
5.953811109511133,0.11243408899900921,boyce_ngram,bysent
5.9856496715940795,0.1119406203287027,boyce_ngram,bysent
6.017488233677027,0.1114166956765314,boyce_ngram,bysent
6.049326795759974,0.11086286469383058,boyce_ngram,bysent
6.081165357842922,0.11027177056385386,boyce_ngram,bysent
6.113003919925869,0.10965441271728821,boyce_ngram,bysent
6.144842482008816,0.10901231238426716,boyce_ngram,bysent
6.176681044091763,0.10834708919701748,boyce_ngram,bysent
6.20851960617471,0.10766046042249298,boyce_ngram,bysent
6.240358168257658,0.10694918236192356,boyce_ngram,bysent
6.272196730340605,0.10622210820147067,boyce_ngram,bysent
6.304035292423552,0.10548141071482195,boyce_ngram,bysent
6.3358738545065,0.10472915523727845,boyce_ngram,bysent
6.3677124165894465,0.10396742226270146,boyce_ngram,bysent
6.399550978672394,0.10319725339836516,boyce_ngram,bysent
6.431389540755341,0.1024236162201664,boyce_ngram,bysent
6.463228102838288,0.10164861570803659,boyce_ngram,bysent
6.495066664921236,0.10087418571043638,boyce_ngram,bysent
6.526905227004183,0.10010221612042831,boyce_ngram,bysent
6.55874378908713,0.09933678400304582,boyce_ngram,bysent
6.590582351170077,0.09857914528336399,boyce_ngram,bysent
6.622420913253024,0.09783068259324937,boyce_ngram,bysent
6.654259475335972,0.09709287897084676,boyce_ngram,bysent
6.686098037418919,0.09636715189524041,boyce_ngram,bysent
6.717936599501866,0.09565928108083604,boyce_ngram,bysent
6.749775161584814,0.0949677881810807,boyce_ngram,bysent
6.7816137236677605,0.09429306045994408,boyce_ngram,bysent
6.813452285750708,0.09363606239674922,boyce_ngram,bysent
6.845290847833655,0.0929976943869354,boyce_ngram,bysent
6.877129409916602,0.09238438335126774,boyce_ngram,bysent
6.90896797199955,0.09179302721108294,boyce_ngram,bysent
6.940806534082497,0.09122299285258255,boyce_ngram,bysent
6.9726450961654445,0.0906747554996053,boyce_ngram,bysent
7.004483658248391,0.0901487297364543,boyce_ngram,bysent
7.036322220331338,0.08965115023530933,boyce_ngram,bysent
7.068160782414286,0.08917815074542355,boyce_ngram,bysent
7.099999344497233,0.08872815011437044,boyce_ngram,bysent
7.131837906580181,0.08830114528194327,boyce_ngram,bysent
7.163676468663128,0.08789707266615185,boyce_ngram,bysent
7.1955150307460745,0.08752123210593472,boyce_ngram,bysent
7.227353592829022,0.08716958362605019,boyce_ngram,bysent
7.259192154911969,0.08683977837465112,boyce_ngram,bysent
7.291030716994916,0.0865313576297024,boyce_ngram,bysent
7.322869279077864,0.08624381099085958,boyce_ngram,bysent
7.354707841160811,0.08598096768713123,boyce_ngram,bysent
7.386546403243758,0.08573908184183052,boyce_ngram,bysent
7.418384965326705,0.08551541763048262,boyce_ngram,bysent
7.450223527409652,0.0853091961784786,boyce_ngram,bysent
7.4820620894926,0.08511961424645004,boyce_ngram,bysent
7.513900651575547,0.08494894172379372,boyce_ngram,bysent
7.545739213658495,0.0847941325337028,boyce_ngram,bysent
7.5775777757414415,0.08465259694698865,boyce_ngram,bysent
7.609416337824388,0.08452349446079781,boyce_ngram,bysent
7.641254899907336,0.08440599600595872,boyce_ngram,bysent
7.673093461990283,0.08430120773589292,boyce_ngram,bysent
7.704932024073231,0.08420702608271087,boyce_ngram,bysent
7.736770586156178,0.08412143891621984,boyce_ngram,bysent
7.768609148239125,0.08404378631930833,boyce_ngram,bysent
7.800447710322072,0.08397344018020789,boyce_ngram,bysent
7.832286272405019,0.0839109114235976,boyce_ngram,bysent
7.864124834487966,0.08385498109873142,boyce_ngram,bysent
7.895963396570914,0.08380429601515596,boyce_ngram,bysent
7.927801958653861,0.08375843284117476,boyce_ngram,bysent
7.959640520736809,0.08371699023286856,boyce_ngram,bysent
7.9914790828197555,0.08368019787353158,boyce_ngram,bysent
8.023317644902702,0.0836473506452199,boyce_ngram,bysent
8.05515620698565,0.08361750929604284,boyce_ngram,bysent
8.086994769068598,0.08359032390674583,boyce_ngram,bysent
8.118833331151544,0.08356543611629114,boyce_ngram,bysent
8.150671893234492,0.08354267714582304,boyce_ngram,bysent
8.18251045531744,0.0835213243950316,boyce_ngram,bysent
8.214349017400385,0.08350059600457559,boyce_ngram,bysent
8.246187579483333,0.08347997673284804,boyce_ngram,bysent
8.278026141566281,0.08345891792566232,boyce_ngram,bysent
8.309864703649227,0.08343650757216516,boyce_ngram,bysent
8.341703265732175,0.0834115367775607,boyce_ngram,bysent
8.373541827815123,0.08338345244015459,boyce_ngram,bysent
8.40538038989807,0.083351459915641607,boyce_ngram,bysent
8.437218951981016,0.0833147326659163,boyce_ngram,bysent
8.469057514063964,0.08327142414398785,boyce_ngram,bysent
8.500896076146912,0.08321960400502373,boyce_ngram,bysent
8.532734638229858,0.08315941633596927,boyce_ngram,bysent
8.564573200312806,0.08308989829069627,boyce_ngram,bysent
8.596411762395753,0.08301008411192984,boyce_ngram,bysent
8.6282503244787,0.08291739938042202,boyce_ngram,bysent
8.660088886561647,0.08280924820685205,boyce_ngram,bysent
8.691927448644595,0.0826870730349817,boyce_ngram,bysent
8.723766010727543,0.08255001935882184,boyce_ngram,bysent
8.755604572810489,0.08239726887377971,boyce_ngram,bysent
8.787443134893437,0.08222607240789169,boyce_ngram,bysent
8.819281696976384,0.08203346494823434,boyce_ngram,bysent
8.85112025905933,0.08182251839772485,boyce_ngram,bysent
8.882958821142278,0.08159276708264014,boyce_ngram,bysent
8.914797383225226,0.08134380858778416,boyce_ngram,bysent
8.946635945308172,0.08107334493676142,boyce_ngram,bysent
8.97847450739112,0.0807784572102714,boyce_ngram,bysent
9.010313069474067,0.08046364318087512,boyce_ngram,bysent
9.042151631557013,0.08012896021242631,boyce_ngram,bysent
9.073990193639961,0.07977453086857934,boyce_ngram,bysent
9.105828755722909,0.07939891466437496,boyce_ngram,bysent
9.137667317805857,0.07899962750293285,boyce_ngram,bysent
9.169505879888803,0.07858189077192983,boyce_ngram,bysent
9.20134444197175,0.07814622055129616,boyce_ngram,bysent
9.233183004054698,0.07769317745574701,boyce_ngram,bysent
9.265021566137644,0.0772222316281261,boyce_ngram,bysent
9.296860128220592,0.07673158654388498,boyce_ngram,bysent
9.32869869030354,0.07622628479253551,boyce_ngram,bysent
9.360537252386486,0.07570710166399153,boyce_ngram,bysent
9.392375814469434,0.07517482823121145,boyce_ngram,bysent
9.424214376552381,0.07462962039358172,boyce_ngram,bysent
9.45605293863533,0.07407046640420938,boyce_ngram,bysent
9.487891500718275,0.07350149021488304,boyce_ngram,bysent
9.519730062801223,0.07292351620484692,boyce_ngram,bysent
9.55156862488417,0.07233736323772964,boyce_ngram,bysent
9.583407186967117,0.07174356200680317,boyce_ngram,bysent
9.615245749050064,0.07114189870048616,boyce_ngram,bysent
9.647084311133012,0.07053520337724761,boyce_ngram,bysent
9.678922873215958,0.06992422373502724,boyce_ngram,bysent
9.710761435298906,0.06930969371877406,boyce_ngram,bysent
9.742599997381854,0.06869227525578588,boyce_ngram,bysent
9.7744385594648,0.06807256616356257,boyce_ngram,bysent
9.806277121547748,0.06745204325821935,boyce_ngram,bysent
9.838115683630695,0.06683134056781188,boyce_ngram,bysent
9.869954245713643,0.06621107709411425,boyce_ngram,bysent
9.901792807796589,0.06559189464393927,boyce_ngram,bysent
9.933631369879537,0.06497521771699473,boyce_ngram,bysent
9.965469931962485,0.06436124586226832,boyce_ngram,bysent
9.99730849404543,0.06375048908936737,boyce_ngram,bysent
10.029147056128378,0.06314343994781157,boyce_ngram,bysent
10.060985618211326,0.06254060550247884,boyce_ngram,bysent
10.092824180294272,0.06194417183204864,boyce_ngram,bysent
10.12466274237722,0.06135317180843867,boyce_ngram,bysent
10.156501304460168,0.060767967400717396,boyce_ngram,bysent
10.188339866543114,0.060188900407353405,boyce_ngram,bysent
10.220178428626062,0.05961629245708219,boyce_ngram,bysent
10.25201699070901,0.05905278004472904,boyce_ngram,bysent
10.283855552791957,0.05849655946781592,boyce_ngram,bysent
10.315694114874903,0.0579477974688811,boyce_ngram,bysent
10.34753267695785,0.05740669104160055,boyce_ngram,bysent
10.379371239040799,0.05687342256390785,boyce_ngram,bysent
10.411209801123745,0.05635072225978601,boyce_ngram,bysent
10.443048363206692,0.05583647245354778,boyce_ngram,bysent
10.47488692528964,0.05533065062027386,boyce_ngram,bysent
10.506725487372586,0.054833393553913104,boyce_ngram,bysent
10.538564049455534,0.054344838496276186,boyce_ngram,bysent
10.570402611538482,0.053867831864137086,boyce_ngram,bysent
10.60224117362143,0.05340027140969818,boyce_ngram,bysent
10.634079735704375,0.05294204098759296,boyce_ngram,bysent
10.665918297787323,0.052493326869274166,boyce_ngram,bysent
10.697756859870271,0.052054324810408385,boyce_ngram,bysent
10.729595421953217,0.051628168230417465,boyce_ngram,bysent
10.761433984036165,0.051212831073786665,boyce_ngram,bysent
10.793272546119113,0.05080807555417139,boyce_ngram,bysent
10.825111108202059,0.05041411671715409,boyce_ngram,bysent
10.856949670285006,0.05003116117085152,boyce_ngram,bysent
10.888788232367954,0.049662494296825,boyce_ngram,bysent
10.9206267944509,0.049305943937155386,boyce_ngram,bysent
10.952465356533848,0.048960886876449776,boyce_ngram,bysent
10.984303918616796,0.048627311953129596,boyce_ngram,bysent
11.016142480699743,0.04830515381772347,boyce_ngram,bysent
11.04798104278269,0.047997033663638174,boyce_ngram,bysent
11.079819604865637,0.047700369860041315,boyce_ngram,bysent
11.111658166948585,0.04741383921412176,boyce_ngram,bysent
11.143496729031531,0.04713682981046469,boyce_ngram,bysent
11.175335291114479,0.04686863355056877,boyce_ngram,bysent
11.207173853197427,0.04660990571828977,boyce_ngram,bysent
11.239012415280373,0.04635769711981033,boyce_ngram,bysent
11.27085097736332,0.04611005699744552,boyce_ngram,bysent
11.302689539446268,0.045865593847287035,boyce_ngram,bysent
11.334528101529216,0.04562282608519468,boyce_ngram,bysent
11.366366663612162,0.04537946797710783,boyce_ngram,bysent
11.39820522569511,0.045132715282122496,boyce_ngram,bysent
11.430043787778057,0.04488075495841654,boyce_ngram,bysent
11.461882349861003,0.04462170683276034,boyce_ngram,bysent
11.493720911943951,0.044353672611428606,boyce_ngram,bysent
11.525559474026899,0.04407163872523743,boyce_ngram,bysent
11.557398036109845,0.04377374928072241,boyce_ngram,bysent
11.589236598192793,0.04345955711257746,boyce_ngram,bysent
11.62107516027574,0.043127416531574245,boyce_ngram,bysent
11.652913722358686,0.04277576950447193,boyce_ngram,bysent
11.684752284441634,0.04239844985514079,boyce_ngram,bysent
11.716590846524582,0.0419952230486964,boyce_ngram,bysent
11.74842940860753,0.041567944573379915,boyce_ngram,bysent
11.780267970690476,0.04111597066718484,boyce_ngram,bysent
11.812106532773424,0.04063882090293841,boyce_ngram,bysent
11.843945094856371,0.04013135839944575,boyce_ngram,bysent
11.875783656939317,0.03959513474110791,boyce_ngram,bysent
11.907622219022265,0.039034195111643674,boyce_ngram,bysent
11.939460781105213,0.03844923229731938,boyce_ngram,bysent
11.971299343188159,0.0378410992942214,boyce_ngram,bysent
12.003137905271107,0.037207297069357485,boyce_ngram,bysent
12.034976467354054,0.03655072777631254,boyce_ngram,bysent
12.066815029437002,0.035876324748461544,boyce_ngram,bysent
12.098653591519948,0.035185808029850434,boyce_ngram,bysent
12.130492153602896,0.034480979134043056,boyce_ngram,bysent
12.162330715685844,0.03376224213155643,boyce_ngram,bysent
12.19416927776879,0.033033042958990365,boyce_ngram,bysent
12.226007839851738,0.032297368138302265,boyce_ngram,bysent
12.257846401934685,0.03155721881789884,boyce_ngram,bysent
12.289684964017631,0.030814574273465633,boyce_ngram,bysent
12.321523526100579,0.030071782358607895,boyce_ngram,bysent
12.353362088183527,0.02933204387633468,boyce_ngram,bysent
12.385200650266473,0.028597031052731602,boyce_ngram,bysent
12.41703921234942,0.027868301767119647,boyce_ngram,bysent
12.448877774432368,0.02714732405391771,boyce_ngram,bysent
12.480716336515316,0.026437003459553344,boyce_ngram,bysent
12.512554898598262,0.025739856948818727,boyce_ngram,bysent
12.54439346068121,0.025054988092860823,boyce_ngram,bysent
12.576232022764158,0.024383190363125737,boyce_ngram,bysent
12.608070584847104,0.023725163689248884,boyce_ngram,bysent
12.639909146930052,0.023083398958534434,boyce_ngram,bysent
12.671747709013,0.022459780488431648,boyce_ngram,bysent
12.703586271095945,0.021851598179105314,boyce_ngram,bysent
12.735424833178893,0.02125904012674158,boyce_ngram,bysent
12.76726339526184,0.020682247039070668,boyce_ngram,bysent
12.799101957344789,0.020123093421366246,boyce_ngram,bysent
12.830940519427735,0.019583303026349714,boyce_ngram,bysent
12.862779081510682,0.019059430393721537,boyce_ngram,bysent
12.89461764359363,0.018551481877256745,boyce_ngram,bysent
12.926456205676576,0.018059472277288824,boyce_ngram,bysent
12.958294767759524,0.017585014558471824,boyce_ngram,bysent
12.990133329842472,0.01713034431594879,boyce_ngram,bysent
13.021971891925418,0.016691937775221162,boyce_ngram,bysent
13.053810454008365,0.01626998640490383,boyce_ngram,bysent
13.085649016091313,0.01586471825447595,boyce_ngram,bysent
13.11748757817426,0.015477897799496841,boyce_ngram,bysent
13.149326140257207,0.015112847909025102,boyce_ngram,bysent
13.181164702340155,0.01476587077840884,boyce_ngram,bysent
13.213003264423103,0.014437427861180152,boyce_ngram,bysent
13.244841826506049,0.014128003041186728,boyce_ngram,bysent
13.276680388588996,0.01383957882061477,boyce_ngram,bysent
13.308518950671944,0.013576751431373026,boyce_ngram,bysent
13.34035751275489,0.013335028063709883,boyce_ngram,bysent
13.372196074837838,0.013114917248973446,boyce_ngram,bysent
13.404034636920786,0.012916905470420077,boyce_ngram,bysent
13.435873199003732,0.012742830722297777,boyce_ngram,bysent
13.46771176108668,0.012598173427091675,boyce_ngram,bysent
13.499550323169627,0.012477089124564581,boyce_ngram,bysent
13.531388885252575,0.012379757166071965,boyce_ngram,bysent
13.563227447335521,0.012306288203523242,boyce_ngram,bysent
13.595066009418469,0.012257817834873097,boyce_ngram,bysent
13.626904571501417,0.012239765024859238,boyce_ngram,bysent
13.658743133584363,0.012245011787131223,boyce_ngram,bysent
13.69058169566731,0.01227310538209793,boyce_ngram,bysent
13.722420257750258,0.012323502324988777,boyce_ngram,bysent
13.754258819833204,0.012396241301489487,boyce_ngram,bysent
13.786097381916152,0.012495423937608285,boyce_ngram,bysent
13.8179359439991,0.01261357872117256,boyce_ngram,bysent
13.849774506082046,0.012749555499439456,boyce_ngram,bysent
13.881613068164993,0.012902126261422104,boyce_ngram,bysent
13.913451630247941,0.013070244991443684,boyce_ngram,bysent
13.945290192330889,0.013255501769881514,boyce_ngram,bysent
13.977128754413835,0.013451566747329061,boyce_ngram,bysent
14.008967316496783,0.013656782321618717,boyce_ngram,bysent
14.04080587857973,0.013869451632171629,boyce_ngram,bysent
14.072644440662677,0.014087859245357265,boyce_ngram,bysent
14.104483002745624,0.014310277745538509,boyce_ngram,bysent
14.136321564828572,0.01453303506488007,boyce_ngram,bysent
14.168160126911518,0.014754302690383449,boyce_ngram,bysent
14.199998688994466,0.014972258838798191,boyce_ngram,bysent
14.231837251077414,0.015185088877670977,boyce_ngram,bysent
14.263675813160361,0.015387653963768032,boyce_ngram,bysent
14.295514375243307,0.015579818743555834,boyce_ngram,bysent
14.327352937326255,0.015759982086233294,boyce_ngram,bysent
14.359191499409203,0.015926539260644138,boyce_ngram,bysent
14.391030061492149,0.0160779324860251,boyce_ngram,bysent
14.422868623575097,0.01620669115964262,boyce_ngram,bysent
14.454707185658044,0.01631580143619519,boyce_ngram,bysent
14.48654574774099,0.01640441270730337,boyce_ngram,bysent
14.518384309823938,0.016471411636391875,boyce_ngram,bysent
14.550222871906886,0.016515761660897556,boyce_ngram,bysent
14.582061433989832,0.016529104562688746,boyce_ngram,bysent
14.61389999607278,0.016516644945036643,boyce_ngram,bysent
14.645738558155728,0.016478643646920803,boyce_ngram,bysent
14.677577120238675,0.016414672997257056,boyce_ngram,bysent
14.709415682321621,0.016324401070057292,boyce_ngram,bysent
14.741254244404569,0.016200105747994378,boyce_ngram,bysent
14.773092806487517,0.016048140530025123,boyce_ngram,bysent
14.804931368570463,0.015869976228264585,boyce_ngram,bysent
14.83676993065341,0.015665964517120944,boyce_ngram,bysent
14.868608492736358,0.015436555858760755,boyce_ngram,bysent
14.900447054819304,0.015176007286838714,boyce_ngram,bysent
14.932285616902252,0.014890759484803371,boyce_ngram,bysent
14.9641241789852,0.014583254673224324,boyce_ngram,bysent
14.995962741068146,0.014254565423545121,boyce_ngram,bysent
15.027801303151094,0.013905843188683853,boyce_ngram,bysent
15.059639865234042,0.01353416574917693,boyce_ngram,bysent
15.09147842731699,0.013145139938660002,boyce_ngram,bysent
15.123316989399935,0.012741597606378132,boyce_ngram,bysent
15.155155551482883,0.01232508782546241,boyce_ngram,bysent
15.18699411356583,0.011897195961060295,boyce_ngram,bysent
